Site;Area_code;Plot_code;Scale;sw_x;sw_y;nw_x;nw_y;se_x;se_y;ne_x;ne_y;agb_fph;cred_fph_2.5;cred_fph_97.5;agb_chv;cred_chv_2.5;cred_chv_97.5;agb_loc;cred_loc_2.5;cred_loc_97.5;TCH;H50;GF20;STDV;BA;WD;Ndens
PARACOU;PAR16q3;PAR16;0.25ha;285174.359;581292.8819;285159.991;581340.773;285222.2502;581307.2499;285207.8821;581355.141;707.8;603.6;835.1;683.8;572.5;826.1;618;529.3;732.2;32.26075658;32.51142693;0.0112;4.90705194;45.77195881;0.695432414;452
PARACOU;PAR16q4;PAR16;0.25ha;285159.991;581340.773;285145.623;581388.6641;285207.8821;581355.141;285193.5141;581403.0322;408.9;358.9;465.3;374.3;322.4;431.5;356.6;312.9;406.8;32.3456078;32.22000122;0.008;4.742761118;30.98078454;0.671317465;560
PARACOU;PAR16q5;PAR16;0.25ha;285145.623;581388.6641;285131.255;581436.5553;285193.5141;581403.0322;285179.1461;581450.9233;513.3;443.4;607.4;486.6;405.4;581.9;448.7;386.7;520.5;34.8679089;35.83500099;0.0168;5.028143457;36.18599202;0.666492536;472
PARACOU;PAR16q6;PAR16;0.25ha;285131.255;581436.5553;285116.8869;581484.4464;285179.1461;581450.9233;285164.7781;581498.8144;496.4;426.6;572.9;459.6;392.6;539;432.4;378.5;492.6;33.9149594;34.93000031;0.0284;6.896426019;33.78246943;0.715954231;556
PARACOU;PAR16q7;PAR16;0.25ha;285116.8869;581484.4464;285102.5189;581532.3375;285164.7781;581498.8144;285150.41;581546.7055;477.9;419.4;543.6;441.6;377.3;516.1;417.5;366.7;475.7;32.65550748;33.59833145;0.0168;5.243364074;34.16187329;0.693542378;592
PARACOU;PAR16q8;PAR16;0.25ha;285102.5189;581532.3375;285088.1509;581580.2286;285150.41;581546.7055;285136.042;581594.5967;387;333.7;448.9;359.9;308;428.1;339;293.1;389.7;29.83275189;30.48999977;0.092436975;7.499386325;29.43585923;0.65596058;500
PARACOU;PAR16q9;PAR16;0.25ha;285088.1509;581580.2286;285073.7829;581628.1198;285136.042;581594.5967;285121.674;581642.4878;501.4;436.5;573.7;469.2;402.2;552.5;437.6;380.8;503.8;29.35580906;32.9299984;0.1644;11.14786972;36.92549779;0.651518617;572
PARACOU;PAR16q10;PAR16;0.25ha;285073.7829;581628.1198;285059.4148;581676.0109;285121.674;581642.4878;285107.306;581690.3789;312.1;259.6;379.5;299.8;237.3;385.3;275.1;226.2;332.5;27.32555677;29.81499672;0.222889156;10.61982299;25.93553753;0.60199756;484
PARACOU;PAR16q11;PAR16;0.25ha;285250.9862;581211.4677;285236.6182;581259.3588;285298.8774;581225.8357;285284.5093;581273.7268;522.2;441.6;623.2;496.1;404.2;604;454.1;390.5;534.1;26.70175938;26.91214275;0.1252;6.172855229;35.26722696;0.692707426;592
PARACOU;PAR16q12;PAR16;0.25ha;285236.6182;581259.3588;285222.2502;581307.2499;285284.5093;581273.7268;285270.1413;581321.6179;340.8;289.5;405.5;322.8;266.4;400.1;299.7;256;358.9;22.25489279;22.19083405;0.31492597;7.186280267;30.98524874;0.578665772;928
PARACOU;PAR16q13;PAR16;0.25ha;285222.2502;581307.2499;285207.8821;581355.141;285270.1413;581321.6179;285255.7733;581369.5091;370.3;313.3;437.6;345.4;279.9;421.1;323.2;274.4;379.5;27.31788934;28.57999992;0.1608;6.737697162;26.96183302;0.663472874;504
PARACOU;PAR16q14;PAR16;0.25ha;285207.8821;581355.141;285193.5141;581403.0322;285255.7733;581369.5091;285241.4052;581417.4002;353.5;311.5;404.5;326.3;279.9;381.3;309.7;272.5;354.4;27.84986079;28.71999931;0.150860344;7.233423036;28.0533574;0.658508108;576
PARACOU;PAR16q15;PAR16;0.25ha;285193.5141;581403.0322;285179.1461;581450.9233;285241.4052;581417.4002;285227.0372;581465.2913;570.8;490.4;669.1;546;454.4;657.5;496.2;422.2;576.9;31.96856432;32.86833191;0.0796;7.954286422;40.079905;0.672090779;568
PARACOU;PAR16q16;PAR16;0.25ha;285179.1461;581450.9233;285164.7781;581498.8144;285227.0372;581465.2913;285212.6692;581513.1824;462.9;404.7;531.8;431.3;367.6;511.1;399.8;348.8;455.7;30.2103167;30.60999775;0.0572;6.30297892;34.31399863;0.670974968;600
PARACOU;PAR16q17;PAR16;0.25ha;285164.7781;581498.8144;285150.41;581546.7055;285212.6692;581513.1824;285198.3012;581561.0736;415.8;361.9;476.1;384.9;328;455.7;363.1;314.8;417.7;35.17355813;35.87499809;0.0012;4.545597814;30.78920393;0.673193423;548
PARACOU;PAR16q18;PAR16;0.25ha;285150.41;581546.7055;285136.042;581594.5967;285198.3012;581561.0736;285183.9331;581608.9647;312.4;270.7;361.1;286.4;242.7;343.2;274.4;238;322.1;28.53512505;29.15000057;0.1188;7.405219033;24.80045812;0.665036172;516
PARACOU;PAR16q19;PAR16;0.25ha;285136.042;581594.5967;285121.674;581642.4878;285183.9331;581608.9647;285169.5651;581656.8558;282.7;241.1;334.3;263.3;220.1;323;247.1;214;291.1;26.28688404;27.50999928;0.1804;7.210379409;24.10385079;0.631364493;576
PARACOU;PAR16q20;PAR16;0.25ha;285121.674;581642.4878;285107.306;581690.3789;285169.5651;581656.8558;285155.1971;581704.7469;444.7;389.3;515.5;418.4;353.8;494.4;387.4;334;446.7;31.82219579;32.24999619;0.01;5.753341895;34.1081175;0.624110968;500
PARACOU;PAR16q21;PAR16;0.25ha;285298.8774;581225.8357;285284.5093;581273.7268;285346.7685;581240.2037;285332.4004;581288.0948;445.6;385.2;513.8;413.9;348;485.7;388.2;337.3;450.5;25.46050854;23.82500076;0.2344;7.579029666;30.89701711;0.675798903;408
PARACOU;PAR16q22;PAR16;0.25ha;285284.5093;581273.7268;285270.1413;581321.6179;285332.4004;581288.0948;285318.0324;581335.986;364;308.6;429.1;339.8;280.6;402.1;318.1;268.9;380.4;24.79709521;23.88083267;0.292;9.149915007;25.78870892;0.688645141;492
PARACOU;PAR16q23;PAR16;0.25ha;285270.1413;581321.6179;285255.7733;581369.5091;285318.0324;581335.986;285303.6644;581383.8771;310.3;260.9;368.9;290.3;239.3;358.2;272.9;229.5;327.4;29.16224082;30.65999985;0.1484;8.86089274;24.40376293;0.647523184;564
PARACOU;PAR16q24;PAR16;0.25ha;285255.7733;581369.5091;285241.4052;581417.4002;285303.6644;581383.8771;285289.2964;581431.7682;402.5;324.9;495.6;398.7;312.9;514.4;356.2;290.3;443.1;30.30034235;30.11999893;0.1172;9.255430875;32.04116002;0.600350797;596
PARACOU;PAR16q25;PAR16;0.25ha;285241.4052;581417.4002;285227.0372;581465.2913;285289.2964;581431.7682;285274.9283;581479.6593;320.4;272.1;383.2;299.6;247.9;363;280.5;239.5;332.1;25.9690415;31.12749767;0.1672;11.55819972;24.80867338;0.637985759;412
PARACOU;PAR16q26;PAR16;0.25ha;285227.0372;581465.2913;285212.6692;581513.1824;285274.9283;581479.6593;285260.5603;581527.5505;327.9;287.6;378.3;296.7;256.8;346.1;285.4;253.2;325.3;28.95555456;29.9849987;0.0748;6.933125984;24.96739921;0.690612443;520
PARACOU;PAR16q27;PAR16;0.25ha;285212.6692;581513.1824;285198.3012;581561.0736;285260.5603;581527.5505;285246.1923;581575.4416;605.3;515.3;718.7;591.8;489.7;737.5;533.1;454.8;630.5;34.11895302;35.95666504;0.052420968;7.32248406;42.79784132;0.654574042;552
PARACOU;PAR16q28;PAR16;0.25ha;285198.3012;581561.0736;285183.9331;581608.9647;285246.1923;581575.4416;285231.8243;581623.3327;477.2;415.2;547.4;439.5;374.7;517.7;414.8;356.7;477.3;31.77723548;32.46165848;0.0232;5.464402058;31.68102041;0.737905869;520
PARACOU;PAR16q29;PAR16;0.25ha;285183.9331;581608.9647;285169.5651;581656.8558;285231.8243;581623.3327;285217.4562;581671.2238;412.8;355;493.3;387;321;468.5;360.4;307.4;423.9;27.50369984;30.95499992;0.236;9.89209093;29.77119911;0.679829158;540
PARACOU;PAR16q30;PAR16;0.25ha;285169.5651;581656.8558;285155.1971;581704.7469;285217.4562;581671.2238;285203.0882;581719.115;346.4;299;406.2;319.4;269.4;389.7;300.9;258.6;351.3;26.97411375;30.01142788;0.216;10.54163983;25.95018678;0.683213849;560
PARACOU;PAR16q31;PAR16;0.25ha;285346.7685;581240.2037;285332.4004;581288.0948;285394.6596;581254.5717;285380.2916;581302.4629;376.4;325.8;440.2;350.7;295;417.4;331;290.1;380.1;29.88115986;29.63285446;0.087234894;7.515414614;28.63945921;0.682012814;580
PARACOU;PAR16q32;PAR16;0.25ha;285332.4004;581288.0948;285318.0324;581335.986;285380.2916;581302.4629;285365.9235;581350.354;500.9;430.1;590.5;467.9;389.5;567.3;435.9;376.7;512.4;33.7516898;33.57166672;0.0108;5.066575136;32.90646145;0.717630415;508
PARACOU;PAR16q33;PAR16;0.25ha;285318.0324;581335.986;285303.6644;581383.8771;285365.9235;581350.354;285351.5555;581398.2451;355.7;306.5;416.4;328.3;275.9;395.6;310.2;266.8;358.6;26.40072141;27.29456997;0.214;7.925927988;25.42355846;0.711284168;488
PARACOU;PAR16q34;PAR16;0.25ha;285303.6644;581383.8771;285289.2964;581431.7682;285351.5555;581398.2451;285337.1875;581446.1362;572.4;485.1;677.6;543.2;450.1;660;497.1;426.1;588.7;33.14814814;34.19757843;0.0616;8.505939117;36.39689656;0.725898301;476
PARACOU;PAR16q35;PAR16;0.25ha;285289.2964;581431.7682;285274.9283;581479.6593;285337.1875;581446.1362;285322.8195;581494.0274;366.7;314.9;432.8;344.1;287.3;424.5;317.7;271.7;374.7;31.67703195;32.09999847;0.0696;7.595259956;26.96368028;0.669152998;424
PARACOU;PAR16q36;PAR16;0.25ha;285274.9283;581479.6593;285260.5603;581527.5505;285322.8195;581494.0274;285308.4514;581541.9185;538.1;464.2;619.2;502.2;428.7;593.8;465.9;406.2;542.9;33.80899339;36.55999756;0.062;8.779018292;38.18526074;0.677817516;596
PARACOU;PAR16q37;PAR16;0.25ha;285260.5603;581527.5505;285246.1923;581575.4416;285308.4514;581541.9185;285294.0834;581589.8096;407.7;353.2;471.6;375.8;319.5;441;354.2;306.4;408.4;33.45246946;34.70071411;0.0352;6.482433832;30.78352393;0.659145695;540
PARACOU;PAR16q38;PAR16;0.25ha;285246.1923;581575.4416;285231.8243;581623.3327;285294.0834;581589.8096;285279.7154;581637.7007;466.8;410.8;530.9;427.6;364;502.8;407.6;356.9;463.7;29.97889523;30.27723217;0.0432;5.735276026;32.30178341;0.721012953;580
PARACOU;PAR16q39;PAR16;0.25ha;285231.8243;581623.3327;285217.4562;581671.2238;285279.7154;581637.7007;285265.3474;581685.5919;539.8;466.4;627.7;502.6;435.2;590.6;467.5;408.9;528.3;31.17293783;31.86428547;0.051220488;5.918068272;37.07790902;0.706545067;612
PARACOU;PAR16q40;PAR16;0.25ha;285217.4562;581671.2238;285203.0882;581719.115;285265.3474;581685.5919;285250.9793;581733.483;501.2;418.7;599.9;489.5;393.3;614.7;440.3;371.1;539;31.37975291;31.56000042;0.0796;8.324847365;34.4458073;0.684809906;500
PARACOU;PAR16q41;PAR16;0.25ha;285394.6596;581254.5717;285380.2916;581302.4629;285442.5507;581268.9398;285428.1827;581316.8309;441.5;386.7;510.4;402.8;344.8;471.3;384.5;332.2;443;32.45652505;33.85023499;0.0496;6.136316506;29.1880504;0.752898331;508
PARACOU;PAR16q42;PAR16;0.25ha;285380.2916;581302.4629;285365.9235;581350.354;285428.1827;581316.8309;285413.8147;581364.722;377.7;328.2;437.8;344.3;289.4;405.7;328.1;283.6;378.5;29.68048123;30.14000034;0.0308;4.624461154;27.75155087;0.700066935;564
PARACOU;PAR16q43;PAR16;0.25ha;285365.9235;581350.354;285351.5555;581398.2451;285413.8147;581364.722;285399.4466;581412.6131;341.2;300.5;391;309.8;269.1;362.9;297.5;261;339;27.49049044;29.69999886;0.208;7.998260076;25.96778284;0.688894983;544
PARACOU;PAR16q44;PAR16;0.25ha;285351.5555;581398.2451;285337.1875;581446.1362;285399.4466;581412.6131;285385.0786;581460.5043;458.1;390.9;533.6;425.7;358.4;511.9;397.2;342.4;468.8;30.7334871;30.81999588;0.069627851;7.150732081;30.46604401;0.73037693;504
PARACOU;PAR16q45;PAR16;0.25ha;285337.1875;581446.1362;285322.8195;581494.0274;285385.0786;581460.5043;285370.7106;581508.3954;535.4;450.6;636.1;522;421.7;645.9;469.2;394.4;565.7;36.83131067;38.56714249;0.0212;7.6008893;37.99385292;0.651249456;468
PARACOU;PAR16q46;PAR16;0.25ha;285322.8195;581494.0274;285308.4514;581541.9185;285370.7106;581508.3954;285356.3426;581556.2865;415.8;358.3;485.2;393.5;332.3;470.4;363.9;311.2;421.7;30.95634344;29.46833229;0.0332;6.868152205;31.83140845;0.64879801;532
PARACOU;PAR16q47;PAR16;0.25ha;285308.4514;581541.9185;285294.0834;581589.8096;285356.3426;581556.2865;285341.9745;581604.1776;408;354.4;465.9;377.4;319.5;442.1;354.6;308.4;408.2;30.42164273;31.13749886;0.0628;7.265567054;29.89205304;0.663088127;432
PARACOU;PAR16q48;PAR16;0.25ha;285294.0834;581589.8096;285279.7154;581637.7007;285341.9745;581604.1776;285327.6065;581652.0688;389.2;338;450;360;305.4;425.5;338.8;293.3;390.3;30.66898758;32.22916412;0.0868;7.970740319;28.7201196;0.664149826;444
PARACOU;PAR16q49;PAR16;0.25ha;285279.7154;581637.7007;285265.3474;581685.5919;285327.6065;581652.0688;285313.2385;581699.9599;502;439.5;573.9;464.7;395.5;553.5;437.3;386.2;506.1;34.78837517;34.87999725;0.0256;6.903521753;34.72948997;0.699811581;520
PARACOU;PAR16q50;PAR16;0.25ha;285265.3474;581685.5919;285250.9793;581733.483;285313.2385;581699.9599;285298.8705;581747.851;408.5;345.9;491;394;321.9;491.3;357.8;299.9;425.8;32.79165604;34.31666565;0.0848;7.977885884;30.91100662;0.646821112;492
PARACOU;PAR16q51;PAR16;0.25ha;285442.5507;581268.9398;285428.1827;581316.8309;285490.4419;581283.3078;285476.0738;581331.1989;448;393.3;508.4;410.4;352.4;480.9;391.2;344.5;448.7;31.72042801;33.40499878;0.1;8.086693213;31.35753375;0.708780331;524
PARACOU;PAR16q52;PAR16;0.25ha;285428.1827;581316.8309;285413.8147;581364.722;285476.0738;581331.1989;285461.7058;581379.09;393.6;349.1;448.5;357;309.7;412.3;343.7;304.8;388.9;27.47957583;28.15499878;0.0816;5.151860886;28.37961808;0.725905611;556
PARACOU;PAR16q53;PAR16;0.25ha;285413.8147;581364.722;285399.4466;581412.6131;285461.7058;581379.09;285447.3378;581426.9812;505.4;426.1;594.7;484.6;397.7;586.8;442.1;376.2;529.1;29.30405231;30.09166718;0.1588;8.602504969;35.51874287;0.68234581;524
PARACOU;PAR16q54;PAR16;0.25ha;285399.4466;581412.6131;285385.0786;581460.5043;285447.3378;581426.9812;285432.9697;581474.8723;369.4;303.3;458.3;357.9;282.7;466.1;323.6;262.9;398.2;28.75265306;28.14249897;0.2064;9.893718026;27.03342049;0.661484519;472
PARACOU;PAR16q55;PAR16;0.25ha;285385.0786;581460.5043;285370.7106;581508.3954;285432.9697;581474.8723;285418.6017;581522.7634;408.8;339.5;491.6;388.3;313.2;490.7;356.5;300.1;430;32.98474844;34.83666611;0.0732;6.803135856;27.63911956;0.698610094;396
PARACOU;PAR16q56;PAR16;0.25ha;285370.7106;581508.3954;285356.3426;581556.2865;285418.6017;581522.7634;285404.2337;581570.6545;400.2;344.9;465.5;369.6;312;445;348;298.7;408.3;26.44501641;27.59285736;0.194477791;8.085775316;27.76450052;0.713793028;488
PARACOU;PAR16q57;PAR16;0.25ha;285356.3426;581556.2865;285341.9745;581604.1776;285404.2337;581570.6545;285389.8657;581618.5457;410.3;359.8;474.1;380.4;325.1;444.7;358.4;314.2;413.1;28.41789619;28.43199921;0.1804;9.028429837;30.4013806;0.68878338;608
PARACOU;PAR16q58;PAR16;0.25ha;285341.9745;581604.1776;285327.6065;581652.0688;285389.8657;581618.5457;285375.4976;581666.4368;427.8;375.1;492.1;396.7;339.5;464.5;374.9;328.1;429.7;30.85928133;30.42419243;0.0712;7.665944114;32.51655839;0.675694397;656
PARACOU;PAR16q59;PAR16;0.25ha;285327.6065;581652.0688;285313.2385;581699.9599;285375.4976;581666.4368;285361.1296;581714.3279;521.9;436.7;628.7;506;408.7;633.2;457.2;377.4;549.2;36.82726336;37.06666565;0.028811525;6.84135617;33.99862986;0.69727326;436
PARACOU;PAR16q60;PAR16;0.25ha;285313.2385;581699.9599;285298.8705;581747.851;285361.1296;581714.3279;285346.7616;581762.219;364.5;307.1;439.5;342.7;282.6;426.2;319.3;273.1;378.3;28.16600188;27.51749992;0.1088;6.281676555;27.97636953;0.659500185;484
PARACOU;PAR16q61;PAR16;0.25ha;285490.4419;581283.3078;285476.0738;581331.1989;285538.333;581297.6758;285523.9649;581345.5669;514.8;446.4;596.5;478.3;404.3;555.1;445.4;387.5;513.9;33.40965064;33.53249931;0.0172;5.168214731;34.45026207;0.707977653;492
PARACOU;PAR16q62;PAR16;0.25ha;285476.0738;581331.1989;285461.7058;581379.09;285523.9649;581345.5669;285509.5969;581393.4581;268.4;235.9;305.5;242.7;211.4;284.9;234.3;206.4;266.2;27.98085005;29.05666542;0.1588;7.815472288;21.47748875;0.684663559;532
PARACOU;PAR16q63;PAR16;0.25ha;285461.7058;581379.09;285447.3378;581426.9812;285509.5969;581393.4581;285495.2289;581441.3492;370.7;314.6;434.2;344.5;283.6;422.8;323.7;276.5;380.2;27.88592463;26.84999847;0.158063225;8.383098207;26.8624613;0.707327858;592
PARACOU;PAR16q64;PAR16;0.25ha;285447.3378;581426.9812;285432.9697;581474.8723;285495.2289;581441.3492;285480.8609;581489.2403;353.2;304.8;408.8;324.6;272.8;388.3;308;267.2;357.5;31.37624499;30.99000168;0.018;5.633619049;25.3924347;0.721460606;500
PARACOU;PAR16q65;PAR16;0.25ha;285432.9697;581474.8723;285418.6017;581522.7634;285480.8609;581489.2403;285466.4928;581537.1314;386.5;328;464.8;370.4;301.5;471.9;341.4;285.9;413.2;34.93909747;36.04000092;0.0468;6.878583397;28.24719366;0.672935311;468
PARACOU;PAR16q66;PAR16;0.25ha;285418.6017;581522.7634;285404.2337;581570.6545;285466.4928;581537.1314;285452.1248;581585.0226;257;224.5;296.9;232.9;200.3;272.1;225.3;197.6;257.1;29.74390996;30.32499981;0.1092;7.841471548;19.68864704;0.701557405;424
PARACOU;PAR16q67;PAR16;0.25ha;285404.2337;581570.6545;285389.8657;581618.5457;285452.1248;581585.0226;285437.7568;581632.9137;529.7;455.8;623.1;501.3;421.9;594.1;461.1;395;535.6;34.52869972;37.52249908;0.1228;9.121133262;35.43975695;0.691530024;432
PARACOU;PAR16q68;PAR16;0.25ha;285389.8657;581618.5457;285375.4976;581666.4368;285437.7568;581632.9137;285423.3888;581680.8048;410.9;358.2;477.9;379.9;316;444.9;358.4;312.4;409.8;30.61899138;32.1592865;0.1276;9.504452672;29.98424307;0.692349736;532
PARACOU;PAR16q69;PAR16;0.25ha;285375.4976;581666.4368;285361.1296;581714.3279;285423.3888;581680.8048;285409.0207;581728.6959;433.1;372.5;502.9;401.1;337.5;482.5;377;327;436.1;32.93235593;33.61000061;0.0232;6.481050033;30.44331458;0.703886881;512
PARACOU;PAR16q70;PAR16;0.25ha;285361.1296;581714.3279;285346.7616;581762.219;285409.0207;581728.6959;285394.6527;581776.5871;365.2;309.9;437.5;347.6;288.9;429.9;318.7;270.3;383.8;29.46606518;29.68999767;0.0488;5.521746238;30.29221026;0.608604597;540
PARACOU;PAR16q71;PAR16;0.25ha;285538.333;581297.6758;285523.9649;581345.5669;285586.2241;581312.0438;285571.8561;581359.935;474.9;416.4;539.7;433.4;373.3;504;415.1;370.3;468.4;30.56057444;31.32083225;0.0684;6.587435527;32.50460463;0.735435329;596
PARACOU;PAR16q72;PAR16;0.25ha;285523.9649;581345.5669;285509.5969;581393.4581;285571.8561;581359.935;285557.488;581407.8261;403.2;352.6;458.4;367.2;315.9;429.2;351.8;308;404.8;27.68537621;28.62849903;0.1884;8.365614262;26.67292902;0.778836765;540
PARACOU;PAR16q73;PAR16;0.25ha;285509.5969;581393.4581;285495.2289;581441.3492;285557.488;581407.8261;285543.12;581455.7172;482.6;413.6;563.1;450;379.8;550.2;421.7;366;501.8;30.2243658;30.76537037;0.0852;6.950006533;32.31330991;0.723847024;544
PARACOU;PAR16q74;PAR16;0.25ha;285495.2289;581441.3492;285480.8609;581489.2403;285543.12;581455.7172;285528.752;581503.6083;417.1;363.2;481.4;382.7;329;451;363.5;315.4;419.9;30.61846147;31.2699995;0.052;5.780332677;30.21612717;0.695813989;572
PARACOU;PAR16q75;PAR16;0.25ha;285480.8609;581489.2403;285466.4928;581537.1314;285528.752;581503.6083;285514.384;581551.4995;436.1;367.4;519.4;412.5;341.2;502;379.7;321.2;453.6;33.16434074;33.09000015;0.038415366;6.308140419;31.06730086;0.669286094;460
PARACOU;PAR16q76;PAR16;0.25ha;285466.4928;581537.1314;285452.1248;581585.0226;285514.384;581551.4995;285500.0159;581599.3906;601.4;504.5;723.3;588.2;480.5;730.1;529;447.2;636.3;36.52540808;37.12882996;0.0056;5.2873912;40.57001545;0.6809307;480
PARACOU;PAR16q77;PAR16;0.25ha;285452.1248;581585.0226;285437.7568;581632.9137;285500.0159;581599.3906;285485.6479;581647.2817;428.1;355.2;527.8;413.2;325.3;528.7;373.4;307.3;454.2;29.5424143;29.68000031;0.124;8.133781683;28.44820847;0.699015093;380
PARACOU;PAR16q78;PAR16;0.25ha;285437.7568;581632.9137;285423.3888;581680.8048;285485.6479;581647.2817;285471.2799;581695.1728;480.2;407.4;575;454.6;373.6;566.7;417.4;352.1;496.4;31.73733604;35.40500069;0.2008;11.97568319;31.97900675;0.689261062;396
PARACOU;PAR16q79;PAR16;0.25ha;285423.3888;581680.8048;285409.0207;581728.6959;285471.2799;581695.1728;285456.9119;581743.064;443.8;384.3;513.7;411.1;348.5;480.2;383.5;331.1;441.7;29.43778851;31.18999863;0.1344;8.125197188;30.30411061;0.702657599;416
PARACOU;PAR16q80;PAR16;0.25ha;285409.0207;581728.6959;285394.6527;581776.5871;285456.9119;581743.064;285442.5438;581790.9551;459.5;392;548.1;436.4;363.9;531.4;404.3;346.6;475.7;30.11196076;29.88899899;0.084;7.497389878;33.03958644;0.684846766;548
PARACOU;PAR16q81;PAR16;0.25ha;285586.2241;581312.0438;285571.8561;581359.935;285634.1152;581326.4119;285619.7472;581374.303;513.3;453.9;580.8;468.8;407.4;542.5;444.8;390.8;503.8;31.10491802;32.11999702;0.03;4.482680101;36.35339492;0.696459514;600
PARACOU;PAR16q82;PAR16;0.25ha;285571.8561;581359.935;285557.488;581407.8261;285619.7472;581374.303;285605.3792;581422.1941;316.4;275.3;367.9;287.1;247.8;336.8;275.4;240.4;316.4;26.59447588;27.65340233;0.1652;6.475579757;22.6965021;0.737148216;504
PARACOU;PAR16q83;PAR16;0.25ha;285557.488;581407.8261;285543.12;581455.7172;285605.3792;581422.1941;285591.0111;581470.0852;473.5;417.2;551;433.8;374;514.6;413.3;362.8;470.1;29.65129499;29.60499859;0.0508;6.059311941;32.90658083;0.73607823;628
PARACOU;PAR16q84;PAR16;0.25ha;285543.12;581455.7172;285528.752;581503.6083;285591.0111;581470.0852;285576.6431;581517.9764;444;388;511.3;404.9;350.5;473.6;386.4;339.8;442.2;30.10036253;31.05999947;0.0548;5.06837434;30.69955545;0.729178466;548
PARACOU;PAR16q85;PAR16;0.25ha;285528.752;581503.6083;285514.384;581551.4995;285576.6431;581517.9764;285562.2751;581565.8675;348.7;297.2;418.8;324.9;268.5;403.5;304.5;258.3;362.6;27.32286717;26.52071095;0.2972;9.314677102;24.71850339;0.715757273;492
PARACOU;PAR16q86;PAR16;0.25ha;285514.384;581551.4995;285500.0159;581599.3906;285562.2751;581565.8675;285547.9071;581613.7586;350.8;298;412.6;332;276.1;401.8;308;257.8;368.1;32.73317077;34.44999886;0.0648;7.241846634;28.03249722;0.621384653;492
PARACOU;PAR16q87;PAR16;0.25ha;285500.0159;581599.3906;285485.6479;581647.2817;285547.9071;581613.7586;285533.539;581661.6497;376.8;325;440.2;346.2;294.2;413.6;327.6;282.9;381.1;29.11168088;29.42499733;0.1148;6.74912495;27.35976914;0.696948671;516
PARACOU;PAR16q88;PAR16;0.25ha;285485.6479;581647.2817;285471.2799;581695.1728;285533.539;581661.6497;285519.171;581709.5409;515.5;442.2;606.8;493.8;410.4;601.5;451.7;384.5;532.9;34.64980592;34.40999985;0.005202081;6.046649306;35.39478505;0.691109536;508
PARACOU;PAR16q89;PAR16;0.25ha;285471.2799;581695.1728;285456.9119;581743.064;285519.171;581709.5409;285504.803;581757.432;485.3;413.9;574.2;466.5;387.1;563.8;425.3;366;499.4;31.64742921;31.59666443;0.0548;6.741982631;35.82288674;0.65204441;552
PARACOU;PAR16q90;PAR16;0.25ha;285456.9119;581743.064;285442.5438;581790.9551;285504.803;581757.432;285490.435;581805.3231;416.6;355.4;486.9;393.3;330.3;480.6;363.7;306.4;436.8;29.67679353;28.64999866;0.0692;7.56399393;29.13236253;0.699178944;484
PARACOU;PAR16q91;PAR16;0.25ha;285634.1152;581326.4119;285619.7472;581374.303;285682.0063;581340.7799;285667.6383;581388.671;548.2;465.4;656;537.3;435.6;686.3;481.3;405.7;582.7;28.91686841;29.3049984;0.0532;5.204939682;39.80863162;0.646748982;524
PARACOU;PAR16q92;PAR16;0.25ha;285619.7472;581374.303;285605.3792;581422.1941;285667.6383;581388.671;285653.2703;581436.5621;549.4;461.5;675;540.7;436.7;702.5;484.8;401.2;599.4;28.68108748;29.27999878;0.054821929;5.940114448;38.27472387;0.669441812;508
PARACOU;PAR16q93;PAR16;0.25ha;285605.3792;581422.1941;285591.0111;581470.0852;285653.2703;581436.5621;285638.9023;581484.4533;480.5;425.4;549.1;437;378.9;501.6;418.6;374.8;474;28.25558797;28.64499855;0.064;5.58085984;33.28136341;0.740288787;648
